energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.33,0.145,119.774,0.0439,0.866,0.000103,3,0.594,6,226368,-10.637,0.183,0,spotify:track:3qlj2CT2ZWRUGNgqjhqFbU,COMO el FUEGO,Sen Senra
0.748,0.617,116.961,0.0387,0.491,0.0,4,0.852,4,219535,-4.564,0.971,0,spotify:track:1HNcDOIGo9CE4sZoK5mhCq,Muchoperro,Juseph
0.381,0.0795,140.102,0.35,0.763,4.08e-06,4,0.783,1,182000,-11.946,0.616,0,spotify:track:6FyWFqX1pSvtmVYN1VUuqj,Mañaneo,Ben Yart
0.738,0.0948,163.999,0.104,0.38,1.66e-06,4,0.703,2,179303,-5.549,0.34,1,spotify:track:7Dhvtb3KnYj2KaRKhdLhMS,Smartphone,Soto Asa
0.531,0.0815,152.2,0.038,0.0488,7.3e-05,4,0.746,3,164154,-7.831,0.384,1,spotify:track:05rv3mLzb74TmD25XQUF5l,Dónde Caigo?,Rojuu
0.4,0.0986,143.818,0.0361,0.919,1.28e-05,4,0.4,2,153355,-6.491,0.519,0,spotify:track:0nHcWXLgo4uhpaTYJ8YJim,Globo,Sen Senra
0.461,0.105,151.966,0.0351,0.561,7.84e-05,4,0.593,1,197924,-8.657,0.535,0,spotify:track:3HlZVzlBELKzZk1RQAKN8r,HAGAN 40°,Sen Senra
0.577,0.118,75.498,0.144,0.507,0.0513,4,0.76,10,146322,-6.593,0.252,1,spotify:track:3iwSvxnhQRNdkCsAWUqpBj,NO TE QUIERO VER MAL,Yung Beef
0.95,0.25,142.0,0.153,0.159,0.0,4,0.663,11,166961,-3.699,0.592,0,spotify:track:4q62IzqQKbdHlLrA8BEuom,XQ TAN DIFICIL,Juicy BAE
0.869,0.113,160.144,0.0415,0.00915,0.0,4,0.582,7,168750,-4.744,0.751,1,spotify:track:1PCsavGMLlGW9IdcCdJIYJ,Rojo Sangre,Juicy BAE
0.72,0.0776,129.976,0.0279,0.00125,0.481,4,0.49,4,214847,-7.285,0.331,1,spotify:track:5xmbxW0Q3GuwoWnOiP4Ro4,¿Cuánto Tiempo Nos Queda?,Rojuu
0.423,0.163,151.924,0.244,0.00231,0.000961,4,0.611,8,207679,-9.88,0.0818,0,spotify:track:63pUlypXn3Lt9fbWUO5DjQ,Effy,Yung Beef
0.547,0.125,124.99,0.319,0.857,0.000264,4,0.758,8,153601,-15.659,0.539,1,spotify:track:25RKTzlUa9VoIveFvVpmEK,Lobby Boy (feat. Claudio Montana),L'haine
0.588,0.123,147.928,0.0397,0.198,0.0931,4,0.551,4,227027,-9.16,0.135,0,spotify:track:3FnSlzDaB99UuVOMxHVsZc,DE LA FORMA EN QUE YO QUIERO,L'haine
0.623,0.102,130.089,0.0448,0.24,0.000501,4,0.879,11,143183,-5.864,0.877,0,spotify:track:2B2ZkJPkiEwBJ7q9aAha6R,ME MIRABAS,María Escarmiento
0.408,0.252,78.023,0.413,0.902,1.37e-05,4,0.672,2,135385,-13.101,0.256,0,spotify:track:5ClLLXBy38v6Smwt3DYLWE,Mononoke,L'haine
0.495,0.124,140.01,0.189,0.288,0.0,4,0.845,8,178900,-7.942,0.624,1,spotify:track:6hk2AhbfCm2aQvfnS5avUm,Mi Isla / 10k,Cruz Cafuné
0.578,0.127,155.135,0.0292,0.492,0.0,4,0.542,9,131507,-8.589,0.204,0,spotify:track:3yY4TWHZn63FjhkKgLSM2O,CRISTALES,María Escarmiento
0.577,0.144,139.999,0.0418,0.805,0.218,4,0.622,11,232107,-9.131,0.458,0,spotify:track:2oY3ANwyWOMhtVHbe5GFaF,Nos Dará Alas,Sen Senra
0.97,0.0745,145.056,0.065,0.00668,0.000246,4,0.563,0,176291,-3.066,0.949,0,spotify:track:5ofOzB5K4uZID8JBMF49o4,Que pasa nen,Alizzz
0.529,0.435,129.029,0.153,0.157,0.332,4,0.79,7,172058,-9.391,0.555,1,spotify:track:05ZKGe9Di06EQvEYkLJnbk,Nmout 3lik,Cruz Cafuné
0.161,0.101,134.233,0.0493,0.901,1.35e-06,4,0.452,7,171940,-17.917,0.357,1,spotify:track:1CRJWB8hoW6MSE6IybSXnq,bobo.0110001v3,mori
0.379,0.093,120.003,0.0625,0.474,5.77e-06,4,0.891,8,185500,-12.176,0.922,0,spotify:track:5Up01pv2RyR1YOyx5ggo2U,Llena Luna,John Pollõn
0.518,0.226,120.044,0.218,0.0236,0.00334,4,0.78,10,92029,-13.798,0.22,0,spotify:track:4ZAIejB0RdH4zyIoyTZzgj,Muchos Hijos Un Mono y Un Castillo,Claudio Montana
0.309,0.0991,96.417,0.0905,0.893,0.00668,1,0.485,8,124608,-14.688,0.0622,1,spotify:track:3ErzJN8Ed61eOlNvJEZbRO,Giovanni de Luca,Claudio Montana
0.534,0.0838,170.027,0.133,0.142,0.0,4,0.752,2,249000,-5.481,0.65,0,spotify:track:2Fc1IFDaNh99OqRvwHZ02q,La Vision - Remix,Raul Clyde
0.367,0.104,110.094,0.4,0.524,3.37e-06,4,0.741,8,187612,-12.413,0.61,0,spotify:track:0b8RBrK26xIwTNxB75L9R3,GHOSTÉAME,Cruz Cafuné
0.827,0.196,92.028,0.075,0.13,0.0,4,0.773,1,200883,-4.11,0.618,0,spotify:track:108whpchHSWyW0FQ4XvTBW,Infierno,Yung Beef
0.353,0.109,129.936,0.156,0.815,0.0193,4,0.825,11,125558,-8.859,0.18,0,spotify:track:7s9xtALBX5o96TjRB7R078,So So,rusowsky
0.623,0.362,119.989,0.115,0.058,2.03e-05,4,0.546,2,212627,-6.779,0.305,1,spotify:track:6rMSVDow1fyk4zkv69vGFA,Si tú quieres/EGUZKILORE,L'haine
0.54,0.134,175.975,0.426,0.175,5.48e-05,4,0.625,8,283984,-8.358,0.335,0,spotify:track:4xcTjuD46xAZwbvebVcJaI,De Ayer para Hoy,Cruz Cafuné
0.901,0.124,160.059,0.0883,0.00981,0.0305,4,0.559,0,222000,-5.308,0.128,1,spotify:track:7jZR7KHcDJhVpiFhfx9mSI,Twilight,Rojuu
0.633,0.0725,123.956,0.0484,0.338,0.00291,4,0.819,1,238276,-6.978,0.5,1,spotify:track:78jDZMtebvn4FgOd8NgZRO,Tentaciones,Cruz Cafuné
0.721,0.293,148.896,0.156,0.0452,0.0139,4,0.432,0,186889,-5.398,0.556,1,spotify:track:7KSrH7DYKee5S8pRmNuoeB,VALENTINO,Ralphie Choo
0.594,0.204,113.308,0.0664,0.0185,8.13e-06,3,0.715,5,126882,-7.196,0.487,0,spotify:track:75B2nlVJIWhUFk9Uj8cODO,YUCTON,Juicy BAE
0.8,0.0822,97.054,0.0638,0.0792,0.0,4,0.836,5,120413,-2.822,0.543,0,spotify:track:3szqC0lxrJdhn3eW6FfFfo,Chulo,Bad Gyal
0.43,0.173,97.02,0.0528,0.0204,0.000141,4,0.682,10,181162,-9.462,0.174,1,spotify:track:2ablAFo03qo351YIAjOOzD,Cuando Te Vi,Diego 900
0.629,0.1,117.904,0.0469,0.518,0.00023,4,0.644,11,234407,-8.077,0.106,0,spotify:track:3XRvSdUFvEUH6CGYzXU571,Ikran,L'haine
0.573,0.167,82.211,0.0318,0.034,0.000287,3,0.258,11,176000,-8.236,0.489,0,spotify:track:3liPfBU0tpKYltUJz6Ub5x,Bbcita,Diego 900
0.669,0.0932,119.977,0.0563,0.262,0.0,4,0.714,9,206002,-6.462,0.602,0,spotify:track:2yf710s7TmaJwxAzYIXH7v,Buena y Mala (feat. Negro Bates),Juicy BAE
0.384,0.118,130.007,0.0418,0.241,1.77e-06,4,0.717,6,167291,-10.419,0.338,0,spotify:track:4TKSJFYUnPjALXC6L978HG,Estrellas,Bon Calso
0.723,0.107,104.056,0.111,0.303,6.37e-05,4,0.774,0,196840,-3.776,0.681,0,spotify:track:0oaWKiwuWRG2cUm5YneEiO,Por Ti,Juicy BAE
0.717,0.116,155.04,0.0363,0.314,7.68e-05,4,0.696,1,176249,-7.561,0.62,0,spotify:track:0mz4NAqL38iq2O6STUV3jN,Mr. Nobody,Fran Laoren
0.442,0.125,156.992,0.213,0.359,0.0118,4,0.61,5,168421,-11.766,0.259,0,spotify:track:0rLScHF4uCvDC61mXWZvaN,TURBO // Epifanía,Cruz Cafuné
0.708,0.0939,97.476,0.0647,0.399,3.35e-06,3,0.658,7,187046,-6.589,0.364,1,spotify:track:7v40JoYNsYFVL0zbDf1AFX,Ni soy santo...,DELLAFUENTE
0.57,0.426,98.467,0.339,0.752,0.000143,4,0.58,7,250235,-7.503,0.893,1,spotify:track:42SLXbOGY9PO3mEujah5Zo,ISSEY MIYAKE,Cruz Cafuné
0.541,0.0969,84.332,0.231,0.487,0.0,4,0.54,8,192122,-8.299,0.52,0,spotify:track:31jtlGwefCdtqNOSpLq82U,Polaris,Saiko
0.741,0.0949,135.613,0.45,0.217,0.000807,5,0.562,10,143914,-7.521,0.375,0,spotify:track:0OQOggHvlRlKcqzLkNkWAa,Suchito Mission,Gloosito
0.536,0.122,166.901,0.15,0.0421,1.05e-05,4,0.712,0,186562,-8.758,0.191,1,spotify:track:3YmDDK4KZBgxSjoNN2bd62,CASANOVA,Recycled J
0.588,0.34,152.82,0.242,0.531,0.00675,4,0.664,9,114510,-9.773,0.272,1,spotify:track:1yc9iWIT4sBY4ALoadVPjO,GO GETTER,Abhir Hathi
0.923,0.0348,95.998,0.057,0.163,0.000253,4,0.771,2,162160,-4.015,0.775,1,spotify:track:2bcCeLS8iMW9nJAfdkv5tj,APOCALIPSI,LEÏTI
0.0592,0.105,132.274,0.0417,0.899,0.0639,3,0.521,5,186013,-20.178,0.245,1,spotify:track:4krhCfJg0znykZoyjeMXRe,Chelsea Hotel #2,Leonard Cohen
0.0189,0.125,99.654,0.0443,0.937,0.000427,3,0.448,2,132973,-27.167,0.211,1,spotify:track:1qa1RJbrfCOZ8ptY73DzS1,"Quizás, Porque",Sui Generis
0.0874,0.11,94.163,0.0394,0.894,0.154,4,0.484,0,256120,-17.796,0.219,1,spotify:track:407ltk0BtcZI8kgu0HH4Yj,Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds
0.256,0.145,82.479,0.0492,0.819,0.0707,4,0.638,3,123333,-15.68,0.438,1,spotify:track:16qzGrIMWoxerw2gnW0zuv,Pink Moon,Nick Drake
0.0859,0.108,88.253,0.0472,0.969,7.35e-05,3,0.388,7,169410,-16.061,0.19,0,spotify:track:1NnguKvzOfFYpEHj0xR7ti,Places We Won't Walk,Bruno Major
0.31,0.0963,137.474,0.0313,0.959,0.229,3,0.509,9,208653,-10.623,0.151,1,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,State Lines,Novo Amor
0.0842,0.11,92.123,0.0302,0.982,0.00126,4,0.58,5,200813,-15.52,0.388,1,spotify:track:2JoUtztTqCN4ZhmbRDGPIL,Songbird - 2004 Remaster,Fleetwood Mac
0.424,0.234,113.311,0.0318,0.0847,0.0,3,0.407,0,349187,-10.583,0.404,1,spotify:track:3M2bD9SMYnJIPdrTKUnBd3,I Know It's Over - 2011 Remaster,The Smiths
0.142,0.099,74.334,0.0364,0.882,7.74e-05,3,0.327,3,249135,-12.071,0.0926,1,spotify:track:7ko94TOP3vONuYqHLH6zpe,"I felt a Funeral, in my Brain [feat. Phoebe Bridgers]",Andrew Bird
0.0657,0.0946,128.607,0.0406,0.94,0.00488,4,0.532,0,201440,-19.136,0.292,0,spotify:track:0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,Chet Baker
0.392,0.0948,90.379,0.0267,0.649,0.000227,4,0.534,9,216533,-7.636,0.163,0,spotify:track:28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash
0.171,0.126,90.928,0.0317,0.98,0.263,4,0.493,7,307698,-20.696,0.296,1,spotify:track:3AyuigFWbuirWHvidbMz8O,Should Have Known Better,Sufjan Stevens
0.15,0.0698,87.956,0.0338,0.974,0.735,4,0.554,3,160240,-16.746,0.314,1,spotify:track:11X4Gw3T4hoktVruLgTnm1,Heartbeats,José González
0.323,0.0939,141.013,0.03,0.765,0.52,4,0.708,9,241067,-11.199,0.502,0,spotify:track:0v8J17a6cO0wWp7z731GTd,One More Love Song,Mac DeMarco
0.543,0.202,99.963,0.0272,0.000825,0.0137,4,0.445,0,278640,-8.196,0.102,1,spotify:track:3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,Mitski
0.332,0.156,136.786,0.0294,0.869,0.0391,4,0.278,10,334173,-9.573,0.0386,0,spotify:track:2CwHFaG0rLOGpYDm9ShLME,Strange Weather,Anna Calvi
0.187,0.101,132.731,0.0356,0.989,0.489,4,0.303,2,160853,-16.757,0.213,1,spotify:track:0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Patrick Watson
0.235,0.111,91.24,0.0991,0.907,4.44e-06,1,0.526,7,212482,-14.074,0.377,0,spotify:track:5sQGo3fB2NoFalyy4uZjiu,Ojalá,Silvio Rodríguez
0.0164,0.123,84.686,0.0449,0.99,0.943,4,0.321,4,150616,-31.313,0.127,1,spotify:track:7q4MoBpW6N0CkrGD6rRvvv,"Waltz in E Major, B. 44",Frédéric Chopin
0.22,0.0982,129.296,0.0291,0.95,0.639,3,0.502,0,150587,-10.934,0.224,0,spotify:track:0yVq58uQ2Bp2OVADYlLHNk,Yumeji's Theme - Theme from 'in the Mood for Love',Shigeru Umebayashi
0.308,0.074,107.666,0.0345,0.851,0.854,4,0.225,7,394973,-14.874,0.0361,1,spotify:track:4XWqS8UGO5x4ClB2yH0nbW,Petricor,Ludovico Einaudi
0.394,0.946,109.402,0.0359,0.882,0.0969,3,0.431,10,222413,-11.087,0.296,1,spotify:track:2czpzliEFyUYpeyPvYfgMO,nadie va a pensar en ti mejor que yo - En Vivo,Ed Maverick
0.318,0.379,121.498,0.0485,0.718,0.00101,4,0.499,7,321080,-13.776,0.282,1,spotify:track:1HzDhHApjdjXPLHF6GGYhu,Wish You Were Here,Pink Floyd
0.134,0.111,141.231,0.0704,0.895,0.0,4,0.571,0,144632,-14.65,0.459,1,spotify:track:1w6mcMacExya7bvbElMuar,Óleo de Mujer Con Sombrero,Silvio Rodríguez
0.343,0.12,119.94,0.0305,0.805,0.0182,4,0.457,0,285051,-9.387,0.0562,1,spotify:track:0HEzuLLojblUOaUSdmJ9gl,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey
0.504,0.14,98.077,0.195,0.606,0.00567,4,0.742,1,110944,-8.596,0.494,1,spotify:track:0VhfZo2uwcWnQGExuOxNKq,Ojo de Halcón,Hoke
0.631,0.545,99.905,0.398,0.528,3.23e-06,4,0.683,10,140400,-8.221,0.245,0,spotify:track:3s4Wm1hopOmLWiBt39i1Al,Five O,Hoke
0.556,0.0796,95.92,0.366,0.696,0.00259,4,0.609,7,182500,-10.081,0.62,1,spotify:track:4tNGl7OIYRcky03Mn3E7bj,Chorbo Real,Hoke
0.669,0.114,133.887,0.282,0.517,2.49e-05,4,0.772,8,207313,-6.107,0.858,0,spotify:track:1fyCvJYDqc6ieWbvf0k1Vy,Jjjj,Hoke
0.681,0.159,90.273,0.399,0.621,0.0,4,0.67,5,197333,-8.557,0.712,1,spotify:track:51kzHiwV2gqYOakB0HGh8d,Desamparados,Hoke
0.599,0.14,91.006,0.137,0.495,0.000528,4,0.715,1,150330,-7.125,0.537,0,spotify:track:5nVcYqS5FhyZlOMMPwfLNl,Medallones,Hoke
0.618,0.123,90.009,0.195,0.679,0.0205,4,0.709,2,154666,-6.903,0.461,1,spotify:track:7ATdQXyiiOhnIfuj3RtQiC,Automático,Hoke
0.71,0.0899,132.017,0.306,0.82,0.228,5,0.637,9,121212,-5.985,0.494,1,spotify:track:6mQGOlMMCOMww9wMglS9FB,TT,Hoke
0.669,0.13,133.931,0.134,0.382,0.000423,4,0.861,11,152239,-6.806,0.776,0,spotify:track:7cGa3beFdDoIzys3xMDV1G,Olympique,Hoke
0.593,0.134,171.813,0.348,0.519,0.0152,4,0.383,7,218246,-10.184,0.434,0,spotify:track:3IyGCG8XgQzmNJZmolRbyn,Born in Jail,Ébano
0.652,0.0784,157.962,0.0952,0.581,0.00383,4,0.674,1,189000,-6.252,0.663,0,spotify:track:1TMCMBx80um8UAfz51JLlg,Joven Jugador,Ébano
0.474,0.117,150.031,0.0581,0.703,0.000628,4,0.517,5,200500,-9.458,0.359,0,spotify:track:4GMI4E6BH2cCw4IxNnEXLx,Bandolero,Ébano
0.652,0.0893,129.923,0.0634,0.735,2.52e-06,4,0.747,2,189375,-6.913,0.436,1,spotify:track:5DmlaZxQJDvygAQyHmucDN,Plaza Roma,Ébano
0.6,0.383,106.823,0.325,0.422,0.00839,4,0.642,7,158338,-6.314,0.427,0,spotify:track:37qnU7loTPgxFYyXQSqKgQ,Follow Mix,Ébano
0.661,0.119,137.909,0.167,0.748,0.0,4,0.574,7,226093,-7.105,0.369,0,spotify:track:1J73Qdd8lKJBTSQor1aEar,Tout Le Monde,Ébano
0.388,0.279,113.98,0.0623,0.49,0.0033,4,0.594,0,160000,-10.41,0.188,0,spotify:track:4SveVvBe9W3aLh7imU9AzA,No Justice,Ébano
0.599,0.0505,122.164,0.164,0.614,0.0079,5,0.516,11,181227,-7.895,0.32,0,spotify:track:0nCpfvOeh0dWsDAfs9pNSy,No Gifts Allowed,Ébano
0.531,0.247,111.951,0.439,0.398,0.000159,5,0.614,1,185714,-9.704,0.452,1,spotify:track:4Pm0V4WKdPq1OLMW36CAl3,Rey,Ébano
0.783,0.145,87.093,0.348,0.322,1.36e-06,4,0.608,10,181807,-5.934,0.403,0,spotify:track:32BEfuCqjUgQW472NCHhK8,Riquelme & Okocha,Ergo Pro
0.696,0.138,90.645,0.286,0.113,0.0,4,0.721,1,168434,-6.468,0.472,1,spotify:track:6YC0bDHseNIrWb9iKkctDF,War'z On,Ergo Pro
0.706,0.191,79.383,0.335,0.581,1.16e-06,4,0.523,2,144578,-7.136,0.401,1,spotify:track:3XRPC41wHvQoE88ZGeyp0P,96 Mónica,Ergo Pro
0.681,0.0787,88.961,0.265,0.549,0.0,4,0.708,5,175955,-8.516,0.544,0,spotify:track:5jYIMzm4Te6dPNpzI7jSnQ,Triple Filtrado,Ergo Pro
0.72,0.184,71.316,0.397,0.373,0.0,1,0.467,1,211775,-8.048,0.678,0,spotify:track:5IbKmn5SMiioqXasu3n8XC,El Manual,Ergo Pro
0.855,0.138,168.583,0.38,0.0844,0.0,4,0.425,10,171429,-6.519,0.398,0,spotify:track:3JIdMvH3D07jrN0LD5LfYM,Av. Rafaela Ybarra,Ill Pekeño
0.646,0.1,87.847,0.361,0.195,0.0,4,0.791,4,196364,-8.586,0.589,0,spotify:track:0hwacTqU4grF4gD68dE4fj,AMG,Ill Pekeño
0.82,0.563,91.034,0.0874,0.0536,0.0,4,0.693,7,199451,-4.761,0.604,1,spotify:track:0X8Cti1dfb4wCRiuW7O1lA,341 Lords,Ill Pekeño
0.534,0.0949,87.215,0.345,0.608,0.00576,4,0.665,10,198621,-9.749,0.858,0,spotify:track:0nDFRlto0k3TTpNONZ2dWe,Calle Cortada,Ill Pekeño
0.735,0.121,96.478,0.15,0.204,0.0,4,0.661,1,224381,-5.709,0.39,1,spotify:track:4wFNVw3JthtNHWgTmRiOE4,MAGNETO,Elio Toffana
0.611,0.109,78.615,0.258,0.145,1.35e-06,4,0.416,7,236223,-5.571,0.232,1,spotify:track:2Xbd0QHxu7odsC4IZRcqFK,NADIE VIVO,Elio Toffana
0.591,0.115,138.032,0.057,0.357,0.0,4,0.702,0,163841,-8.835,0.254,0,spotify:track:4tAKqsSRyQl2z0lQsxRKMn,EL MEJOR,Elio Toffana
0.62,0.195,73.415,0.356,0.0697,0.0,4,0.45,2,225187,-7.096,0.273,1,spotify:track:36j84tWQgMpbqExZC7dCjG,Operaciones,Dano
0.456,0.542,124.455,0.0655,0.487,0.0,4,0.511,6,261250,-10.156,0.484,0,spotify:track:163W0k8vaI2yqWMYae7XpZ,Susurrar,Dano
0.599,0.217,78.126,0.332,0.362,2.73e-06,4,0.564,10,238411,-8.507,0.709,0,spotify:track:32m6Ve5DxNQcVQTndGjGAX,La Herencia,Dano
0.723,0.356,79.049,0.258,0.0635,0.0,4,0.621,7,286000,-5.589,0.626,0,spotify:track:4vyWesxSDjO2vkSf2uK6CT,Picapollo,Dano
0.469,0.142,102.83,0.237,0.476,0.00045,4,0.509,10,214250,-9.132,0.477,1,spotify:track:4fwUoEqpLRk9WlzYN1AgHB,Why U Actin'?,Dano
0.432,0.101,86.118,0.349,0.767,0.0,4,0.689,4,265169,-13.135,0.355,0,spotify:track:6rhoHqkLCTuAKkXVmoIFGk,Brixton,Midas Alonso
0.402,0.127,86.072,0.406,0.608,0.0,4,0.537,8,199875,-12.9,0.581,0,spotify:track:5lsFas5fTdn2RJS66gvCwS,HI TECH,Hoke
0.538,0.0936,129.964,0.184,0.158,2.18e-05,4,0.794,11,252365,-10.173,0.593,1,spotify:track:5ifcjPPQmWs3Rlsd34enNP,Tu Ex,Nico Miseria
0.681,0.109,169.157,0.581,0.528,0.0,4,0.485,5,180362,-9.972,0.349,1,spotify:track:1yAldfYSLvHjCMrK0EMXjb,L0Wk3Y,Nico Miseria
0.487,0.539,141.968,0.0773,0.469,4.81e-05,4,0.695,5,260299,-12.372,0.52,1,spotify:track:42AlO0Yo7WQvOqjd6SCRoq,"Me Gustas, Es Broma, Pero Si Tu Quieres No Es Broma",Nico Miseria
0.505,0.296,87.625,0.281,0.0464,0.0,4,0.715,11,178866,-5.826,0.448,1,spotify:track:1YTkp3h6sX9jnhFNZirDHJ,Joyería,Elio Toffana
0.478,0.132,63.001,0.479,0.2,0.0,5,0.479,8,159587,-7.773,0.296,1,spotify:track:3akhKfcvUNYhIqheMXW6vA,Algo Grande,Elio Toffana
0.7,0.452,155.75,0.347,0.414,0.0,4,0.367,1,151081,-9.395,0.611,1,spotify:track:2dtrL8T9VhvQkJYNnlV7vX,Cómo Saber Si Alguien Te Quiere,Nico Miseria
0.858,0.247,172.704,0.272,0.47,0.0,4,0.434,10,235814,-3.41,0.848,0,spotify:track:0EWIDNMaFewQnbvhgx4xlH,Oversize,ToteKing
0.504,0.123,94.441,0.493,0.341,9.08e-05,3,0.602,5,129196,-9.288,0.669,0,spotify:track:0xAzuY0lzB7dsb8j0nDqCp,No Se Emula,Cruz Cafuné
0.413,0.105,167.958,0.377,0.111,0.0,3,0.481,9,159029,-10.29,0.49,1,spotify:track:3m074dbYxbEfrPdbCdhnCS,Deporvidas,Cruz Cafuné
0.645,0.111,143.985,0.231,0.108,0.000519,4,0.78,0,149837,-7.584,0.379,1,spotify:track:6T3V7tEV5OFGUt5iF4y7W7,Lila & Snitch,Cruz Cafuné
0.722,0.0809,179.837,0.323,0.647,0.0,4,0.503,6,165425,-8.729,0.861,1,spotify:track:2SNccosiaYZUS39BCvljxD,Tributo,Ill Pekeño
0.769,0.0958,90.223,0.302,0.0351,0.0,4,0.675,8,210667,-6.882,0.579,0,spotify:track:2qUhaRbChEmIjwtQCFjS8O,Souvenir 2,Ergo Pro
0.908,0.0686,91.044,0.321,0.095,2.36e-06,4,0.583,6,110769,-7.097,0.56,1,spotify:track:28te0koZCwjQZwb8vcwGSX,El Mas Pekeño de Mi Quinta,Ill Pekeño
0.868,0.197,91.458,0.63,0.723,0.0,4,0.577,6,180988,-6.847,0.452,0,spotify:track:0CqOttzFdesEXTFXOCZWjw,Lejos,Dano
0.507,0.11,90.029,0.172,0.443,0.00242,4,0.465,8,181744,-6.905,0.376,0,spotify:track:4N9IdrMzY3GxPrXzZBOvvS,Christopher Lambert,Dano
0.606,0.109,152.949,0.173,0.036,1.4e-05,4,0.745,9,205427,-6.236,0.393,1,spotify:track:2QdCtTMpCBpBWwenmk984V,Carlos Sainz,Elio Toffana
0.543,0.405,81.415,0.483,0.499,0.0,4,0.603,10,213255,-12.144,0.741,0,spotify:track:5MU404gq1tr5Zoz7ikvJdO,Isabel,Nico Miseria
0.561,0.103,80.048,0.215,0.717,0.00759,4,0.688,5,299871,-7.054,0.733,0,spotify:track:44uAkZdeQFLk1G0zsgpNl1,La Lluvia y el Sol,Dano
0.751,0.701,91.26,0.321,0.405,0.0,4,0.498,1,212495,-5.281,0.415,1,spotify:track:1SJGbtu9QrauNdkb6mEmCI,Lenguaje Roto,Dano
0.686,0.141,87.032,0.17,0.483,2.31e-05,4,0.58,6,233304,-7.49,0.482,0,spotify:track:7AsN5CGAjzGrotTJ99iExo,De la Mano,Dano
0.694,0.123,150.065,0.157,0.192,0.0,4,0.737,8,222212,-8.191,0.834,0,spotify:track:2CENf2B66XbCeWMvXVUohG,Ahora No Me Lloren,Nico Miseria
0.725,0.366,86.379,0.223,0.283,0.0,4,0.687,0,221758,-6.445,0.634,0,spotify:track:4AeWLuxPRHSPZsntxp2I6T,Oro Entre los Puños,Dano
0.422,0.0717,80.851,0.108,0.806,0.000148,4,0.606,9,189182,-12.842,0.332,1,spotify:track:0YuB07OoA0uTowxffmYt1Q,Los Celos,Nico Miseria
0.444,0.432,84.966,0.367,0.63,9.1e-06,4,0.445,11,204466,-11.256,0.223,0,spotify:track:2OM0elXXxSaXbOlMcVv43Z,Venganza,Nico Miseria
0.834,0.108,90.902,0.35,0.177,0.0,4,0.715,1,216264,-4.701,0.68,1,spotify:track:7nxEfstCB9um8IwbvbMrHu,Souvenir,Ill Pekeño
0.802,0.119,91.333,0.306,0.23,0.0,4,0.66,6,201099,-6.857,0.531,1,spotify:track:1HyGIcX02aKLR2SdYYB6mo,Splinter Cell,Ill Pekeño
0.636,0.254,72.734,0.334,0.712,0.0,4,0.323,1,193567,-12.122,0.511,1,spotify:track:2stPmI0Wn8qR0FsOIaaUKA,El Alma de la Fiesta,Nico Miseria
0.409,0.0982,81.57,0.191,0.712,0.0,4,0.463,0,147413,-13.331,0.961,0,spotify:track:5F4EwOx76im3YRjGDmp6Lx,El Rapto de Perséfone,Nico Miseria
0.604,0.485,80.472,0.246,0.745,0.0,4,0.522,8,215428,-10.981,0.622,1,spotify:track:4P1rIFiPMT3YTLIjdvKv1B,Todo Pasa por Algo,Nico Miseria
0.724,0.226,85.719,0.278,0.684,6.14e-06,4,0.453,7,203387,-9.308,0.769,0,spotify:track:0RgmK1vX7kLm8slH5Ww9Fz,Don Dinero,Nico Miseria
0.421,0.0874,129.976,0.494,0.869,0.000175,4,0.851,9,140308,-13.727,0.184,0,spotify:track:3HXJPxoSjgA9YAgjFI4Yn9,Moondial,Hoke
0.734,0.41,168.922,0.399,0.617,0.0,4,0.52,6,137143,-5.419,0.79,0,spotify:track:0nossc9MZd0RIbYZMrazge,96ERS,Hoke
0.529,0.435,129.029,0.153,0.157,0.332,4,0.79,7,172058,-9.391,0.555,1,spotify:track:05ZKGe9Di06EQvEYkLJnbk,Nmout 3lik,Cruz Cafuné
0.717,0.116,155.04,0.0363,0.314,7.68e-05,4,0.696,1,176249,-7.561,0.62,0,spotify:track:0mz4NAqL38iq2O6STUV3jN,Mr. Nobody,Fran Laoren
0.556,0.131,120.066,0.0303,0.14,0.518,4,0.737,7,171445,-10.282,0.755,1,spotify:track:2CJvmfZxYH3HthHCIQgmNS,Me dijeron que ya no vives aquí,Wild Honey
0.506,0.0984,174.406,0.047,0.56,0.0,3,0.516,6,148000,-7.577,0.935,1,spotify:track:4aLmN9Cz52sTzs9Zi9wI6r,1:50,tarchi
0.529,0.221,129.982,0.0469,0.828,0.000118,4,0.527,5,154000,-9.834,0.473,1,spotify:track:4S9aWMjUYYN3MEmVQQFUXP,azul azul,agosto
0.141,0.152,138.134,0.0724,0.908,0.0,4,0.498,5,112200,-17.326,0.366,1,spotify:track:3eE2slIDl03bU6VYvnXQZv,Madrid & Dólares,Claudio Montana
